Data,Taxa,Fator,Base,Media,Mediana,Moda,Desvio,curtose,
29/10/2001,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
30/10/2001,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
31/10/2001,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
01/11/2001,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
05/11/2001,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
06/11/2001,19.04,1.00069186,0.00,0.00,0.00,0.00,0.00,0.00,
07/11/2001,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
08/11/2001,19.04,1.00069186,0.00,0.00,0.00,0.00,0.00,0.00,
09/11/2001,19.04,1.00069186,0.00,0.00,0.00,0.00,0.00,0.00,
12/11/2001,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
13/11/2001,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
14/11/2001,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
16/11/2001,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
19/11/2001,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
20/11/2001,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
21/11/2001,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
22/11/2001,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
23/11/2001,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
26/11/2001,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
27/11/2001,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
28/11/2001,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
29/11/2001,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
30/11/2001,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
03/12/2001,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
04/12/2001,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
05/12/2001,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
06/12/2001,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
07/12/2001,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
10/12/2001,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
11/12/2001,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
12/12/2001,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
13/12/2001,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
14/12/2001,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
17/12/2001,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
18/12/2001,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
19/12/2001,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
20/12/2001,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
21/12/2001,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
24/12/2001,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
26/12/2001,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
27/12/2001,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
28/12/2001,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
31/12/2001,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
02/01/2002,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
03/01/2002,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
04/01/2002,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
07/01/2002,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
08/01/2002,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
09/01/2002,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
10/01/2002,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
11/01/2002,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
14/01/2002,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
15/01/2002,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
16/01/2002,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
17/01/2002,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
18/01/2002,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
21/01/2002,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
22/01/2002,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
23/01/2002,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
24/01/2002,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
25/01/2002,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
28/01/2002,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
29/01/2002,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
30/01/2002,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
31/01/2002,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
01/02/2002,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
04/02/2002,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
05/02/2002,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
06/02/2002,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
07/02/2002,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
08/02/2002,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
13/02/2002,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
14/02/2002,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
15/02/2002,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
18/02/2002,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
19/02/2002,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
20/02/2002,19.05,1.00069220,0.00,0.00,0.00,0.00,0.00,0.00,
21/02/2002,18.80,1.00068385,0.00,0.00,0.00,0.00,0.00,0.00,
22/02/2002,18.80,1.00068385,0.00,0.00,0.00,0.00,0.00,0.00,
25/02/2002,18.80,1.00068385,0.00,0.00,0.00,0.00,0.00,0.00,
26/02/2002,18.80,1.00068385,0.00,0.00,0.00,0.00,0.00,0.00,
27/02/2002,18.80,1.00068385,0.00,0.00,0.00,0.00,0.00,0.00,
28/02/2002,18.79,1.00068352,0.00,0.00,0.00,0.00,0.00,0.00,
01/03/2002,18.80,1.00068385,0.00,0.00,0.00,0.00,0.00,0.00,
04/03/2002,18.80,1.00068385,0.00,0.00,0.00,0.00,0.00,0.00,
05/03/2002,18.80,1.00068385,0.00,0.00,0.00,0.00,0.00,0.00,
06/03/2002,18.80,1.00068385,0.00,0.00,0.00,0.00,0.00,0.00,
07/03/2002,18.80,1.00068385,0.00,0.00,0.00,0.00,0.00,0.00,
08/03/2002,18.80,1.00068385,0.00,0.00,0.00,0.00,0.00,0.00,
11/03/2002,18.80,1.00068385,0.00,0.00,0.00,0.00,0.00,0.00,
12/03/2002,18.80,1.00068385,0.00,0.00,0.00,0.00,0.00,0.00,
13/03/2002,18.80,1.00068385,0.00,0.00,0.00,0.00,0.00,0.00,
14/03/2002,18.80,1.00068385,0.00,0.00,0.00,0.00,0.00,0.00,
15/03/2002,18.80,1.00068385,0.00,0.00,0.00,0.00,0.00,0.00,
18/03/2002,18.80,1.00068385,0.00,0.00,0.00,0.00,0.00,0.00,
19/03/2002,18.80,1.00068385,0.00,0.00,0.00,0.00,0.00,0.00,
20/03/2002,18.79,1.00068352,0.00,0.00,0.00,0.00,0.00,0.00,
21/03/2002,18.55,1.00067548,0.00,0.00,0.00,0.00,0.00,0.00,
22/03/2002,18.54,1.00067515,0.00,0.00,0.00,0.00,0.00,0.00,
25/03/2002,18.55,1.00067548,0.00,0.00,0.00,0.00,0.00,0.00,
26/03/2002,18.55,1.00067548,0.00,0.00,0.00,0.00,0.00,0.00,
27/03/2002,18.54,1.00067515,0.00,0.00,0.00,0.00,0.00,0.00,
28/03/2002,18.52,1.00067448,0.00,0.00,0.00,0.00,0.00,0.00,
01/04/2002,18.47,1.00067280,0.00,0.00,0.00,0.00,0.00,0.00,
02/04/2002,18.40,1.00067046,0.00,0.00,0.00,0.00,0.00,0.00,
03/04/2002,18.40,1.00067046,0.00,0.00,0.00,0.00,0.00,0.00,
04/04/2002,18.40,1.00067046,0.00,0.00,0.00,0.00,0.00,0.00,
05/04/2002,18.40,1.00067046,0.00,0.00,0.00,0.00,0.00,0.00,
08/04/2002,18.40,1.00067046,0.00,0.00,0.00,0.00,0.00,0.00,
09/04/2002,18.40,1.00067046,0.00,0.00,0.00,0.00,0.00,0.00,
10/04/2002,18.40,1.00067046,0.00,0.00,0.00,0.00,0.00,0.00,
11/04/2002,18.40,1.00067046,0.00,0.00,0.00,0.00,0.00,0.00,
12/04/2002,18.40,1.00067046,0.00,0.00,0.00,0.00,0.00,0.00,
15/04/2002,18.40,1.00067046,0.00,0.00,0.00,0.00,0.00,0.00,
16/04/2002,18.40,1.00067046,0.00,0.00,0.00,0.00,0.00,0.00,
17/04/2002,18.40,1.00067046,0.00,0.00,0.00,0.00,0.00,0.00,
18/04/2002,18.40,1.00067046,0.00,0.00,0.00,0.00,0.00,0.00,
19/04/2002,18.39,1.00067012,0.00,0.00,0.00,0.00,0.00,0.00,
22/04/2002,18.38,1.00066979,0.00,0.00,0.00,0.00,0.00,0.00,
23/04/2002,18.35,1.00066878,0.00,0.00,0.00,0.00,0.00,0.00,
24/04/2002,18.34,1.00066844,0.00,0.00,0.00,0.00,0.00,0.00,
25/04/2002,18.37,1.00066945,0.00,0.00,0.00,0.00,0.00,0.00,
26/04/2002,18.36,1.00066912,0.00,0.00,0.00,0.00,0.00,0.00,
29/04/2002,18.28,1.00066643,0.00,0.00,0.00,0.00,0.00,0.00,
30/04/2002,18.11,1.00066072,0.00,0.00,0.00,0.00,0.00,0.00,
02/05/2002,18.37,1.00066945,0.00,0.00,0.00,0.00,0.00,0.00,
03/05/2002,18.34,1.00066844,0.00,0.00,0.00,0.00,0.00,0.00,
06/05/2002,18.33,1.00066811,0.00,0.00,0.00,0.00,0.00,0.00,
07/05/2002,18.28,1.00066643,0.00,0.00,0.00,0.00,0.00,0.00,
08/05/2002,18.27,1.00066609,0.00,0.00,0.00,0.00,0.00,0.00,
09/05/2002,18.34,1.00066844,0.00,0.00,0.00,0.00,0.00,0.00,
10/05/2002,18.37,1.00066945,0.00,0.00,0.00,0.00,0.00,0.00,
13/05/2002,18.40,1.00067046,0.00,0.00,0.00,0.00,0.00,0.00,
14/05/2002,18.41,1.00067079,0.00,0.00,0.00,0.00,0.00,0.00,
15/05/2002,18.42,1.00067113,0.00,0.00,0.00,0.00,0.00,0.00,
16/05/2002,18.42,1.00067113,0.00,0.00,0.00,0.00,0.00,0.00,
17/05/2002,18.41,1.00067079,0.00,0.00,0.00,0.00,0.00,0.00,
20/05/2002,18.41,1.00067079,0.00,0.00,0.00,0.00,0.00,0.00,
21/05/2002,18.40,1.00067046,0.00,0.00,0.00,0.00,0.00,0.00,
22/05/2002,18.37,1.00066945,0.00,0.00,0.00,0.00,0.00,0.00,
23/05/2002,18.41,1.00067079,0.00,0.00,0.00,0.00,0.00,0.00,
24/05/2002,18.42,1.00067113,0.00,0.00,0.00,0.00,0.00,0.00,
27/05/2002,18.41,1.00067079,0.00,0.00,0.00,0.00,0.00,0.00,
28/05/2002,18.41,1.00067079,0.00,0.00,0.00,0.00,0.00,0.00,
29/05/2002,18.33,1.00066811,0.00,0.00,0.00,0.00,0.00,0.00,
31/05/2002,18.16,1.00066240,0.00,0.00,0.00,0.00,0.00,0.00,
03/06/2002,17.31,1.00063373,0.00,0.00,0.00,0.00,0.00,0.00,
04/06/2002,15.90,1.00058572,0.00,0.00,0.00,0.00,0.00,0.00,
05/06/2002,16.87,1.00061881,0.00,0.00,0.00,0.00,0.00,0.00,
06/06/2002,18.00,1.00065702,0.00,0.00,0.00,0.00,0.00,0.00,
07/06/2002,18.23,1.00066475,0.00,0.00,0.00,0.00,0.00,0.00,
10/06/2002,18.31,1.00066744,0.00,0.00,0.00,0.00,0.00,0.00,
11/06/2002,18.34,1.00066844,0.00,0.00,0.00,0.00,0.00,0.00,
12/06/2002,18.29,1.00066677,0.00,0.00,0.00,0.00,0.00,0.00,
13/06/2002,18.32,1.00066777,0.00,0.00,0.00,0.00,0.00,0.00,
14/06/2002,18.38,1.00066979,0.00,0.00,0.00,0.00,0.00,0.00,
17/06/2002,18.40,1.00067046,0.00,0.00,0.00,0.00,0.00,0.00,
18/06/2002,18.40,1.00067046,0.00,0.00,0.00,0.00,0.00,0.00,
19/06/2002,18.40,1.00067046,0.00,0.00,0.00,0.00,0.00,0.00,
20/06/2002,18.41,1.00067079,0.00,0.00,0.00,0.00,0.00,0.00,
21/06/2002,18.41,1.00067079,0.00,0.00,0.00,0.00,0.00,0.00,
24/06/2002,18.41,1.00067079,0.00,0.00,0.00,0.00,0.00,0.00,
25/06/2002,18.41,1.00067079,0.00,0.00,0.00,0.00,0.00,0.00,
26/06/2002,18.41,1.00067079,0.00,0.00,0.00,0.00,0.00,0.00,
27/06/2002,18.41,1.00067079,0.00,0.00,0.00,0.00,0.00,0.00,
28/06/2002,18.41,1.00067079,0.00,0.00,0.00,0.00,0.00,0.00,
01/07/2002,18.41,1.00067079,0.00,0.00,0.00,0.00,0.00,0.00,
02/07/2002,18.40,1.00067046,0.00,0.00,0.00,0.00,0.00,0.00,
03/07/2002,18.40,1.00067046,0.00,0.00,0.00,0.00,0.00,0.00,
04/07/2002,18.39,1.00067012,0.00,0.00,0.00,0.00,0.00,0.00,
05/07/2002,18.39,1.00067012,0.00,0.00,0.00,0.00,0.00,0.00,
08/07/2002,18.41,1.00067079,0.00,0.00,0.00,0.00,0.00,0.00,
09/07/2002,18.41,1.00067079,0.00,0.00,0.00,0.00,0.00,0.00,
10/07/2002,18.40,1.00067046,0.00,0.00,0.00,0.00,0.00,0.00,
11/07/2002,18.40,1.00067046,0.00,0.00,0.00,0.00,0.00,0.00,
12/07/2002,18.39,1.00067012,0.00,0.00,0.00,0.00,0.00,0.00,
15/07/2002,18.39,1.00067012,0.00,0.00,0.00,0.00,0.00,0.00,
16/07/2002,18.39,1.00067012,0.00,0.00,0.00,0.00,0.00,0.00,
17/07/2002,18.39,1.00067012,0.00,0.00,0.00,0.00,0.00,0.00,
18/07/2002,17.89,1.00065332,0.00,0.00,0.00,0.00,0.00,0.00,
19/07/2002,17.89,1.00065332,0.00,0.00,0.00,0.00,0.00,0.00,
22/07/2002,17.89,1.00065332,0.00,0.00,0.00,0.00,0.00,0.00,
23/07/2002,17.89,1.00065332,0.00,0.00,0.00,0.00,0.00,0.00,
24/07/2002,17.87,1.00065264,0.00,0.00,0.00,0.00,0.00,0.00,
25/07/2002,17.87,1.00065264,0.00,0.00,0.00,0.00,0.00,0.00,
26/07/2002,17.87,1.00065264,0.00,0.00,0.00,0.00,0.00,0.00,
29/07/2002,17.86,1.00065231,0.00,0.00,0.00,0.00,0.00,0.00,
30/07/2002,17.84,1.00065163,0.00,0.00,0.00,0.00,0.00,0.00,
31/07/2002,17.87,1.00065264,0.00,0.00,0.00,0.00,0.00,0.00,
01/08/2002,17.83,1.00065129,0.00,0.00,0.00,0.00,0.00,0.00,
02/08/2002,17.84,1.00065163,0.00,0.00,0.00,0.00,0.00,0.00,
05/08/2002,17.87,1.00065264,0.00,0.00,0.00,0.00,0.00,0.00,
06/08/2002,17.87,1.00065264,0.00,0.00,0.00,0.00,0.00,0.00,
07/08/2002,17.86,1.00065231,0.00,0.00,0.00,0.00,0.00,0.00,
08/08/2002,17.83,1.00065129,0.00,0.00,0.00,0.00,0.00,0.00,
09/08/2002,17.83,1.00065129,0.00,0.00,0.00,0.00,0.00,0.00,
12/08/2002,17.83,1.00065129,0.00,0.00,0.00,0.00,0.00,0.00,
13/08/2002,17.82,1.00065096,0.00,0.00,0.00,0.00,0.00,0.00,
14/08/2002,17.87,1.00065264,0.00,0.00,0.00,0.00,0.00,0.00,
15/08/2002,17.87,1.00065264,0.00,0.00,0.00,0.00,0.00,0.00,
16/08/2002,17.82,1.00065096,0.00,0.00,0.00,0.00,0.00,0.00,
19/08/2002,17.82,1.00065096,0.00,0.00,0.00,0.00,0.00,0.00,
20/08/2002,17.87,1.00065264,0.00,0.00,0.00,0.00,0.00,0.00,
21/08/2002,17.87,1.00065264,0.00,0.00,0.00,0.00,0.00,0.00,
22/08/2002,17.82,1.00065096,0.00,0.00,0.00,0.00,0.00,0.00,
23/08/2002,17.81,1.00065062,0.00,0.00,0.00,0.00,0.00,0.00,
26/08/2002,17.81,1.00065062,0.00,0.00,0.00,0.00,0.00,0.00,
27/08/2002,17.81,1.00065062,0.00,0.00,0.00,0.00,0.00,0.00,
28/08/2002,17.87,1.00065264,0.00,0.00,0.00,0.00,0.00,0.00,
29/08/2002,17.83,1.00065129,0.00,0.00,0.00,0.00,0.00,0.00,
30/08/2002,17.82,1.00065096,0.00,0.00,0.00,0.00,0.00,0.00,
02/09/2002,17.87,1.00065264,0.00,0.00,0.00,0.00,0.00,0.00,
03/09/2002,17.87,1.00065264,0.00,0.00,0.00,0.00,0.00,0.00,
04/09/2002,17.87,1.00065264,0.00,0.00,0.00,0.00,0.00,0.00,
05/09/2002,17.88,1.00065298,0.00,0.00,0.00,0.00,0.00,0.00,
06/09/2002,17.89,1.00065332,0.00,0.00,0.00,0.00,0.00,0.00,
09/09/2002,17.90,1.00065365,0.00,0.00,0.00,0.00,0.00,0.00,
10/09/2002,17.90,1.00065365,0.00,0.00,0.00,0.00,0.00,0.00,
11/09/2002,17.90,1.00065365,0.00,0.00,0.00,0.00,0.00,0.00,
12/09/2002,17.90,1.00065365,0.00,0.00,0.00,0.00,0.00,0.00,
13/09/2002,17.90,1.00065365,0.00,0.00,0.00,0.00,0.00,0.00,
16/09/2002,17.90,1.00065365,0.00,0.00,0.00,0.00,0.00,0.00,
17/09/2002,17.90,1.00065365,0.00,0.00,0.00,0.00,0.00,0.00,
18/09/2002,17.90,1.00065365,0.00,0.00,0.00,0.00,0.00,0.00,
19/09/2002,17.90,1.00065365,0.00,0.00,0.00,0.00,0.00,0.00,
20/09/2002,17.90,1.00065365,0.00,0.00,0.00,0.00,0.00,0.00,
23/09/2002,17.90,1.00065365,0.00,0.00,0.00,0.00,0.00,0.00,
24/09/2002,17.90,1.00065365,0.00,0.00,0.00,0.00,0.00,0.00,
25/09/2002,17.90,1.00065365,0.00,0.00,0.00,0.00,0.00,0.00,
26/09/2002,17.90,1.00065365,0.00,0.00,0.00,0.00,0.00,0.00,
27/09/2002,17.90,1.00065365,0.00,0.00,0.00,0.00,0.00,0.00,
30/09/2002,17.90,1.00065365,0.00,0.00,0.00,0.00,0.00,0.00,
01/10/2002,17.90,1.00065365,0.00,0.00,0.00,0.00,0.00,0.00,
02/10/2002,17.90,1.00065365,0.00,0.00,0.00,0.00,0.00,0.00,
03/10/2002,17.90,1.00065365,0.00,0.00,0.00,0.00,0.00,0.00,
04/10/2002,17.90,1.00065365,0.00,0.00,0.00,0.00,0.00,0.00,
07/10/2002,17.90,1.00065365,0.00,0.00,0.00,0.00,0.00,0.00,
08/10/2002,17.90,1.00065365,0.00,0.00,0.00,0.00,0.00,0.00,
09/10/2002,17.90,1.00065365,0.00,0.00,0.00,0.00,0.00,0.00,
10/10/2002,17.90,1.00065365,0.00,0.00,0.00,0.00,0.00,0.00,
11/10/2002,17.90,1.00065365,0.00,0.00,0.00,0.00,0.00,0.00,
14/10/2002,17.90,1.00065365,0.00,0.00,0.00,0.00,0.00,0.00,
15/10/2002,20.90,1.00075343,0.00,0.00,0.00,0.00,0.00,0.00,
16/10/2002,20.90,1.00075343,0.00,0.00,0.00,0.00,0.00,0.00,
17/10/2002,20.90,1.00075343,0.00,0.00,0.00,0.00,0.00,0.00,
18/10/2002,20.90,1.00075343,0.00,0.00,0.00,0.00,0.00,0.00,
21/10/2002,20.90,1.00075343,0.00,0.00,0.00,0.00,0.00,0.00,
22/10/2002,20.90,1.00075343,0.00,0.00,0.00,0.00,0.00,0.00,
23/10/2002,20.90,1.00075343,0.00,0.00,0.00,0.00,0.00,0.00,
24/10/2002,20.90,1.00075343,0.00,0.00,0.00,0.00,0.00,0.00,
25/10/2002,20.90,1.00075343,0.00,0.00,0.00,0.00,0.00,0.00,
28/10/2002,20.90,1.00075343,0.00,0.00,0.00,0.00,0.00,0.00,
29/10/2002,20.90,1.00075343,0.00,0.00,0.00,0.00,0.00,0.00,
30/10/2002,20.90,1.00075343,0.00,0.00,0.00,0.00,0.00,0.00,
31/10/2002,20.90,1.00075343,0.00,0.00,0.00,0.00,0.00,0.00,
01/11/2002,20.90,1.00075343,0.00,0.00,0.00,0.00,0.00,0.00,
04/11/2002,20.90,1.00075343,0.00,0.00,0.00,0.00,0.00,0.00,
05/11/2002,20.90,1.00075343,0.00,0.00,0.00,0.00,0.00,0.00,
06/11/2002,20.90,1.00075343,0.00,0.00,0.00,0.00,0.00,0.00,
07/11/2002,20.90,1.00075343,0.00,0.00,0.00,0.00,0.00,0.00,
08/11/2002,20.90,1.00075343,0.00,0.00,0.00,0.00,0.00,0.00,
11/11/2002,20.90,1.00075343,0.00,0.00,0.00,0.00,0.00,0.00,
12/11/2002,20.90,1.00075343,0.00,0.00,0.00,0.00,0.00,0.00,
13/11/2002,20.90,1.00075343,0.00,0.00,0.00,0.00,0.00,0.00,
14/11/2002,20.90,1.00075343,0.00,0.00,0.00,0.00,0.00,0.00,
18/11/2002,20.90,1.00075343,0.00,0.00,0.00,0.00,0.00,0.00,
19/11/2002,20.90,1.00075343,0.00,0.00,0.00,0.00,0.00,0.00,
20/11/2002,20.90,1.00075343,0.00,0.00,0.00,0.00,0.00,0.00,
21/11/2002,21.90,1.00078615,0.00,0.00,0.00,0.00,0.00,0.00,
22/11/2002,21.90,1.00078615,0.00,0.00,0.00,0.00,0.00,0.00,
25/11/2002,21.90,1.00078615,0.00,0.00,0.00,0.00,0.00,0.00,
26/11/2002,21.90,1.00078615,0.00,0.00,0.00,0.00,0.00,0.00,
27/11/2002,21.90,1.00078615,0.00,0.00,0.00,0.00,0.00,0.00,
28/11/2002,21.90,1.00078615,0.00,0.00,0.00,0.00,0.00,0.00,
29/11/2002,21.90,1.00078615,0.00,0.00,0.00,0.00,0.00,0.00,
02/12/2002,21.90,1.00078615,0.00,0.00,0.00,0.00,0.00,0.00,
03/12/2002,21.90,1.00078615,0.00,0.00,0.00,0.00,0.00,0.00,
04/12/2002,21.90,1.00078615,0.00,0.00,0.00,0.00,0.00,0.00,
05/12/2002,21.90,1.00078615,0.00,0.00,0.00,0.00,0.00,0.00,
06/12/2002,21.90,1.00078615,0.00,0.00,0.00,0.00,0.00,0.00,
09/12/2002,21.90,1.00078615,0.00,0.00,0.00,0.00,0.00,0.00,
10/12/2002,21.90,1.00078615,0.00,0.00,0.00,0.00,0.00,0.00,
11/12/2002,21.90,1.00078615,0.00,0.00,0.00,0.00,0.00,0.00,
12/12/2002,21.90,1.00078615,0.00,0.00,0.00,0.00,0.00,0.00,
13/12/2002,21.90,1.00078615,0.00,0.00,0.00,0.00,0.00,0.00,
16/12/2002,21.90,1.00078615,0.00,0.00,0.00,0.00,0.00,0.00,
17/12/2002,21.90,1.00078615,0.00,0.00,0.00,0.00,0.00,0.00,
18/12/2002,21.90,1.00078615,0.00,0.00,0.00,0.00,0.00,0.00,
19/12/2002,24.90,1.00088270,0.00,0.00,0.00,0.00,0.00,0.00,
20/12/2002,24.90,1.00088270,0.00,0.00,0.00,0.00,0.00,0.00,
23/12/2002,24.90,1.00088270,0.00,0.00,0.00,0.00,0.00,0.00,
24/12/2002,24.90,1.00088270,0.00,0.00,0.00,0.00,0.00,0.00,
26/12/2002,24.90,1.00088270,0.00,0.00,0.00,0.00,0.00,0.00,
27/12/2002,24.90,1.00088270,0.00,0.00,0.00,0.00,0.00,0.00,
30/12/2002,24.90,1.00088270,0.00,0.00,0.00,0.00,0.00,0.00,
31/12/2002,24.90,1.00088270,0.00,0.00,0.00,0.00,0.00,0.00,
02/01/2003,24.90,1.00088270,0.00,0.00,0.00,0.00,0.00,0.00,
03/01/2003,24.90,1.00088270,0.00,0.00,0.00,0.00,0.00,0.00,
06/01/2003,24.90,1.00088270,0.00,0.00,0.00,0.00,0.00,0.00,
07/01/2003,24.90,1.00088270,0.00,0.00,0.00,0.00,0.00,0.00,
08/01/2003,24.90,1.00088270,0.00,0.00,0.00,0.00,0.00,0.00,
09/01/2003,24.90,1.00088270,0.00,0.00,0.00,0.00,0.00,0.00,
10/01/2003,24.90,1.00088270,0.00,0.00,0.00,0.00,0.00,0.00,
13/01/2003,24.90,1.00088270,0.00,0.00,0.00,0.00,0.00,0.00,
14/01/2003,24.90,1.00088270,0.00,0.00,0.00,0.00,0.00,0.00,
15/01/2003,24.90,1.00088270,0.00,0.00,0.00,0.00,0.00,0.00,
16/01/2003,24.90,1.00088270,0.00,0.00,0.00,0.00,0.00,0.00,
17/01/2003,24.90,1.00088270,0.00,0.00,0.00,0.00,0.00,0.00,
20/01/2003,24.90,1.00088270,0.00,0.00,0.00,0.00,0.00,0.00,
21/01/2003,24.90,1.00088270,0.00,0.00,0.00,0.00,0.00,0.00,
22/01/2003,24.90,1.00088270,0.00,0.00,0.00,0.00,0.00,0.00,
23/01/2003,25.40,1.00089857,0.00,0.00,0.00,0.00,0.00,0.00,
24/01/2003,25.40,1.00089857,0.00,0.00,0.00,0.00,0.00,0.00,
27/01/2003,25.40,1.00089857,0.00,0.00,0.00,0.00,0.00,0.00,
28/01/2003,25.40,1.00089857,0.00,0.00,0.00,0.00,0.00,0.00,
29/01/2003,25.40,1.00089857,0.00,0.00,0.00,0.00,0.00,0.00,
30/01/2003,25.39,1.00089826,0.00,0.00,0.00,0.00,0.00,0.00,
31/01/2003,25.38,1.00089794,0.00,0.00,0.00,0.00,0.00,0.00,
03/02/2003,25.38,1.00089794,0.00,0.00,0.00,0.00,0.00,0.00,
04/02/2003,25.40,1.00089857,0.00,0.00,0.00,0.00,0.00,0.00,
05/02/2003,25.39,1.00089826,0.00,0.00,0.00,0.00,0.00,0.00,
06/02/2003,25.38,1.00089794,0.00,0.00,0.00,0.00,0.00,0.00,
07/02/2003,25.37,1.00089762,0.00,0.00,0.00,0.00,0.00,0.00,
10/02/2003,25.36,1.00089730,0.00,0.00,0.00,0.00,0.00,0.00,
11/02/2003,25.35,1.00089699,0.00,0.00,0.00,0.00,0.00,0.00,
12/02/2003,25.34,1.00089667,0.00,0.00,0.00,0.00,0.00,0.00,
13/02/2003,25.32,1.00089604,0.00,0.00,0.00,0.00,0.00,0.00,
14/02/2003,25.33,1.00089635,0.00,0.00,0.00,0.00,0.00,0.00,
17/02/2003,25.32,1.00089604,0.00,0.00,0.00,0.00,0.00,0.00,
18/02/2003,25.29,1.00089509,0.00,0.00,0.00,0.00,0.00,0.00,
19/02/2003,25.30,1.00089540,0.00,0.00,0.00,0.00,0.00,0.00,
20/02/2003,26.26,1.00092572,0.00,0.00,0.00,0.00,0.00,0.00,
